0.638484	11.79
-2.11598	11.82
0.583241	11.85
-0.580139	11.88
0.362961	11.91
-0.786355	11.94
-0.279479	11.97
-0.447694	12
-0.465994	12.03
0.26489	12.06
1.64646	12.09
0.84825	12.12
-0.261006	12.15
-0.611684	12.18
-0.884963	12.21
0.45495	12.24
-0.0549339	12.27
-0.355231	12.3
-0.19238	12.33
0.389146	12.36
-0.296615	12.39
1.35786	12.42
-1.60353	12.45
1.17891	12.48
-0.126727	12.51
-1.8563	12.54
-0.515527	12.57
-1.70419	12.6
-1.50054	12.63
1.71148	12.66
0.492955	12.69
1.79792	12.72
-0.836677	12.75
0.799321	12.78
-0.23411	12.81
1.80192	12.84
-0.0985044	12.87
1.22414	12.9
0.900055	12.93
-0.222942	12.96
-0.764555	12.99
1.84114	13.02
-0.922157	13.05
-0.730705	13.08
-1.05533	13.11
-1.3013	13.14
0.107773	13.17
1.33933	13.2
1.72133	13.23
0.0287336	13.26
0.45448	13.29
-0.359554	13.32
0.176058	13.35
-1.09716	13.38
0.357803	13.41
0.859759	13.44
-0.435785	13.47
0.520322	13.5
-0.790305	13.53
-0.603944	13.56
0.773831	13.59
0.281768	13.62
-0.499185	13.65
-0.514174	13.68
-1.15008	13.71
2.02194	13.74
-1.88492	13.77
1.29931	13.8
0.546021	13.83
-0.402233	13.86
0.657087	13.89
-0.0221474	13.92
-0.162979	13.95
-1.97824	13.98
1.46574	14.01
0.530395	14.04
0.451263	14.07
0.337972	14.1
-1.45003	14.13
-0.4287	14.16
-0.774887	14.19
-0.42504	14.22
-1.19716	14.25
-0.454071	14.28
0.0763129	14.31
-0.165565	14.34
0.548117	14.37
0.247633	14.4
0.375067	14.43
1.23647	14.46
-0.617412	14.49
-0.24235	14.52
-2.14109	14.55
-0.610485	14.58
1.03995	14.61
-1.37588	14.64
1.26296	14.67
-0.811467	14.7
1.73822	14.73
1.0416	14.76
-0.15485	14.79
2.0711	14.82
1.97891	14.85
0.295226	14.88
2.39124	14.91
1.22569	14.94
-0.536427	14.97
-1.42336	15
0.860626	15.03
0.592305	15.06
0.0323842	15.09
0.371471	15.12
-0.992826	15.15
1.06853	15.18
0.384242	15.21
-1.02962	15.24
-0.185928	15.27
-0.0819041	15.3
-0.707008	15.33
-1.0492	15.36
-1.02709	15.39
-0.710864	15.42
0.500229	15.45
-0.0114533	15.48
-1.62566	15.51
-0.988189	15.54
-0.507555	15.57
1.03299	15.6
-0.165954	15.63
0.191124	15.66
0.14382	15.69
0.780711	15.72
0.76493	15.75
-0.907687	15.78
-0.887374	15.81
2.19736	15.84
0.887574	15.87
-1.25598	15.9
-0.336039	15.93
0.0968578	15.96
-0.303935	15.99
-1.56243	16.02
-0.085925	16.05
0.084451	16.08
-1.36197	16.11
-0.85576	16.14
0.780895	16.17
0.390582	16.2
2.2197	16.23
0.0310007	16.26
0.0028103	16.29
-0.498014	16.32
0.0806895	16.35
2.06907	16.38
0.655474	16.41
1.02894	16.44
-0.303256	16.47
2.16525	16.5
-0.513941	16.53
1.56969	16.56
1.82182	16.59
0.790307	16.62
-0.110443	16.65
-0.0345039	16.68
-1.04023	16.71
0.0627861	16.74
-0.150256	16.77
0.331923	16.8
-0.0570516	16.83
0.592847	16.86
-1.61543	16.89
0.668811	16.92
0.969881	16.95
0.727559	16.98
0.780195	17.01
1.35906	17.04
-0.805919	17.07
-0.209134	17.1
-1.68647	17.13
-1.76707	17.16
-0.316521	17.19
-2.05238	17.22
-1.05236	17.25
-1.03807	17.28
-0.904678	17.31
1.38982	17.34
-0.455778	17.37
-0.741156	17.4
1.69536	17.43
2.14095	17.46
-2.04411	17.49
-1.39112	17.52
0.776548	17.55
-0.00615073	17.58
0.912241	17.61
0.61486	17.64
0.136257	17.67
0.393863	17.7
0.14082	17.73
0.309553	17.76
-0.117778	17.79
0.112034	17.82
-1.22389	17.85
0.278101	17.88
-1.31449	17.91
-1.32004	17.94
-0.55085	17.97
-1.98012	18
0.0925216	18.03
0.943648	18.06
-2.33314	18.09
1.68257	18.12
-0.744493	18.15
-0.114228	18.18
1.12568	18.21
-1.38904	18.24
0.0855715	18.27
-0.207737	18.3
-0.586089	18.33
0.289388	18.36
0.382538	18.39
0.862091	18.42
-0.131642	18.45
0.49993	18.48
-1.38922	18.51
0.670969	18.54
-0.0041094	18.57
1.06587	18.6
-2.40531	18.63
0.081694	18.66
-0.705865	18.69
-0.59174	18.72
-0.48106	18.75
0.112249	18.78
-0.305156	18.81
-0.35921	18.84
0.28924	18.87
0.416134	18.9
0.549521	18.93
0.00533986	18.96
0.213892	18.99
0.0465196	19.02
0.648046	19.05
0.200151	19.08
-0.545891	19.11
0.301788	19.14
-0.861379	19.17
0.402419	19.2
0.127485	19.23
0.96798	19.26
0.388955	19.29
0.164619	19.32
-1.40194	19.35
-0.327554	19.38
-0.339249	19.41
0.991059	19.44
0.770215	19.47
0.300658	19.5
-0.887366	19.53
0.843256	19.56
-1.0117	19.59
0.756693	19.62
0.81398	19.65
0.278579	19.68
1.55822	19.71
-2.29942	19.74
0.218142	19.77
1.03873	19.8
1.13593	19.83
-1.59253	19.86
0.344698	19.89
-0.412181	19.92
1.47778	19.95
-1.87916	19.98
-0.764965	20.01
-0.390431	20.04
0.944869	20.07
-0.0478275	20.1
0.86842	20.13
0.288952	20.16
-1.34697	20.19
1.31899	20.22
-1.04726	20.25
-0.0523308	20.28
-1.28828	20.31
-0.40837	20.34
-0.536262	20.37
-0.0589178	20.4
1.61734	20.43
-1.15944	20.46
1.06278	20.49
1.78052	20.52
0.920045	20.55
0.901665	20.58
-0.705097	20.61
1.4198	20.64
-0.110687	20.67
-1.20215	20.7
-1.28515	20.73
0.174869	20.76
-1.36119	20.79
0.114272	20.82
-1.00615	20.85
-1.13359	20.88
-0.739252	20.91
-0.0459488	20.94
1.02708	20.97
0.020082	21
1.82666	21.03
1.05535	21.06
-0.684195	21.09
1.1381	21.12
2.58205	21.15
0.369283	21.18
0.90032	21.21
0.74247	21.24
0.407874	21.27
-0.881203	21.3
0.737345	21.33
-0.905443	21.36
0.171754	21.39
-0.884247	21.42
1.4583	21.45
1.23977	21.48
0.833344	21.51
-0.351322	21.54
-0.309402	21.57
-0.387775	21.6
-0.810286	21.63
1.55265	21.66
-1.50074	21.69
-1.43354	21.72
0.785001	21.75
0.600519	21.78
1.38292	21.81
-0.921226	21.84
-0.025952	21.87
0.640692	21.9
0.653095	21.93
0.359071	21.96
0.517371	21.99
-1.20948	22.02
-0.0422233	22.05
-0.198244	22.08
-0.845401	22.11
-0.0463337	22.14
-0.620334	22.17
0.212857	22.2
-1.61327	22.23
-0.772797	22.26
0.0897868	22.29
-0.138587	22.32
-0.306324	22.35
-0.534784	22.38
-1.03073	22.41
0.290634	22.44
-0.642093	22.47
1.04785	22.5
-1.46712	22.53
-1.47144	22.56
-0.0319834	22.59
2.03657	22.62
-0.522802	22.65
-1.0274	22.68
-0.814586	22.71
-0.432361	22.74
1.66794	22.77
-0.912168	22.8
0.205499	22.83
-0.385111	22.86
-0.118994	22.89
-0.448662	22.92
-0.939107	22.95
-0.00350125	22.98
-0.0572195	23.01
-0.298162	23.04
-0.11397	23.07
-0.999566	23.1
0.648914	23.13
0.497607	23.16
1.78895	23.19
-1.48219	23.22
0.0859785	23.25
-0.657869	23.28
-0.834703	23.31
-0.240323	23.34
0.205359	23.37
0.165882	23.4
0.658407	23.43
0.553542	23.46
-1.54781	23.49
0.780002	23.52
-0.119758	23.55
-0.593724	23.58
0.280547	23.61
-0.158342	23.64
-0.604158	23.67
0.406169	23.7
0.949922	23.73
0.240048	23.76
0.861658	23.79
-1.84693	23.82
0.901614	23.85
0.801424	23.88
-1.02041	23.91
1.53553	23.94
0.66796	23.97
0.855238	24
-0.687407	24.03
-0.96526	24.06
-0.358417	24.09
-0.289421	24.12
0.23354	24.15
-1.52913	24.18
0.695675	24.21
1.25381	24.24
0.0950158	24.27
1.05431	24.3
1.66132	24.33
-2.37939	24.36
1.22819	24.39
1.07625	24.42
1.26165	24.45
1.47858	24.48
1.21103	24.51
3.11587	24.54
0.231727	24.57
0.371184	24.6
0.710938	24.63
-1.16472	24.66
-1.70207	24.69
1.0566	24.72
0.440466	24.75
-0.284115	24.78
1.07829	24.81
0.212088	24.84
1.40404	24.87
-0.335758	24.9
-0.653314	24.93
-0.261907	24.96
1.47362	24.99
-0.919739	25.02
0.0921624	25.05
-0.393681	25.08
-0.353088	25.11
0.219546	25.14
-0.582914	25.17
0.19577	25.2
0.525657	25.23
1.51469	25.26
0.264668	25.29
-0.954949	25.32
-0.405062	25.35
-0.340364	25.38
1.96804	25.41
0.626691	25.44
0.773758	25.47
-1.07808	25.5
0.430696	25.53
0.534455	25.56
-0.0976286	25.59
-0.0463481	25.62
0.93314	25.65
0.167412	25.68
1.40102	25.71
0.851886	25.74
1.33151	25.77
-0.650479	25.8
-1.21932	25.83
1.3086	25.86
0.378246	25.89
0.037992	25.92
-0.126367	25.95
1.03199	25.98
0.988055	26.01
-1.15756	26.04
0.302738	26.07
-1.27266	26.1
1.62013	26.13
-1.63755	26.16
-0.708356	26.19
-0.82147	26.22
0.584276	26.25
0.100766	26.28
0.973826	26.31
-0.285001	26.34
-2.49496	26.37
0.0606221	26.4
0.994198	26.43
0.0580875	26.46
-0.769404	26.49
-0.71575	26.52
0.476895	26.55
-0.243479	26.58
-0.535093	26.61
-0.61777	26.64
0.709344	26.67
0.236544	26.7
0.417293	26.73
-0.917453	26.76
0.8324	26.79
-1.19832	26.82
0.609911	26.85
-0.383343	26.88
-0.732158	26.91
1.31376	26.94
0.0834511	26.97
0.159115	27
1.77694	27.03
1.43758	27.06
0.51986	27.09
0.221813	27.12
0.621598	27.15
1.43441	27.18
-0.377881	27.21
0.787966	27.24
0.866	27.27
1.18427	27.3
0.546858	27.33
0.0297615	27.36
-0.559689	27.39
0.353293	27.42
0.117727	27.45
0.353523	27.48
-0.306952	27.51
1.15356	27.54
0.0111404	27.57
0.292878	27.6
0.550195	27.63
0.342709	27.66
-1.55966	27.69
-1.58264	27.72
1.92071	27.75
0.541912	27.78
-0.67	27.81
-2.31477	27.84
-0.378665	27.87
0.292019	27.9
0.895669	27.93
1.57329	27.96
0.677936	27.99
-1.29653	28.02
-0.425097	28.05
-1.97274	28.08
0.173208	28.11
-0.677956	28.14
-0.112932	28.17
-1.17045	28.2
-1.23653	28.23
0.0809735	28.26
0.366784	28.29
0.0292448	28.32
0.576888	28.35
-0.315464	28.38
-0.569964	28.41
-0.656954	28.44
0.466356	28.47
-0.489839	28.5
0.891134	28.53
0.183072	28.56
-0.235198	28.59
-0.125069	28.62
-1.33051	28.65
-0.141592	28.68
0.149641	28.71
0.250172	28.74
-1.71596	28.77
0.632748	28.8
-0.838759	28.83
1.48402	28.86
-1.34454	28.89
-1.19654	28.92
-0.239676	28.95
0.68305	28.98
0.753015	29.01
-0.154398	29.04
0.39495	29.07
-0.612581	29.1
-0.547418	29.13
0.448239	29.16
-0.226945	29.19
-0.306136	29.22
1.04714	29.25
0.646167	29.28
-0.32876	29.31
1.76756	29.34
3.57756	29.37
-2.00316	29.4
0.269607	29.43
0.010852	29.46
-0.6387	29.49
-1.23137	29.52
-0.233625	29.55
0.717003	29.58
1.13188	29.61
-0.274884	29.64
0.252809	29.67
0.869515	29.7
0.994936	29.73
-0.570151	29.76
0.466235	29.79
-0.181031	29.82
0.505008	29.85
0.20619	29.88
-0.655843	29.91
-1.96356	29.94
-0.368257	29.97
